42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:58:49.0 (87275442)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEJAA1"|0x7b35711c
14:58:49.0 (87292848)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (87303458)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (87318305)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test1"|0x7b35711c
14:58:49.0 (87333062)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x7b35711c
14:58:49.0 (87346081)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x7b35711c
14:58:49.0 (87359968)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (87366281)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (87373344)|VARIABLE_ASSIGNMENT|[9]|i|2
14:58:49.0 (87379183)|STATEMENT_EXECUTE|[9]
14:58:49.0 (87380760)|STATEMENT_EXECUTE|[10]
14:58:49.0 (87391863)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (87413546)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEJAA1"|0x49b7135f
14:58:49.0 (87429801)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (87439535)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (87452770)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test2"|0x49b7135f
14:58:49.0 (87465924)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x49b7135f
14:58:49.0 (87479226)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x49b7135f
14:58:49.0 (87490834)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (87497517)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (87503750)|VARIABLE_ASSIGNMENT|[9]|i|3
14:58:49.0 (87509008)|STATEMENT_EXECUTE|[9]
14:58:49.0 (87510653)|STATEMENT_EXECUTE|[10]
14:58:49.0 (87520718)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (87541389)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEJAA1"|0x66963eae
14:58:49.0 (87556395)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (87565843)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (87578588)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test3"|0x66963eae
14:58:49.0 (87591228)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x66963eae
14:58:49.0 (87604380)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x66963eae
14:58:49.0 (87615837)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (87622327)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (87628534)|VARIABLE_ASSIGNMENT|[9]|i|4
14:58:49.0 (87633728)|STATEMENT_EXECUTE|[9]
14:58:49.0 (87635314)|STATEMENT_EXECUTE|[10]
14:58:49.0 (87645283)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (87665865)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEJAA1"|0x66c7764b
14:58:49.0 (87681098)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (87696019)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (87710015)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test4"|0x66c7764b
14:58:49.0 (87723822)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x66c7764b
14:58:49.0 (87736248)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x66c7764b
14:58:49.0 (87747754)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (87754329)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (87760381)|VARIABLE_ASSIGNMENT|[9]|i|5
14:58:49.0 (87765006)|STATEMENT_EXECUTE|[9]
14:58:49.0 (87767132)|STATEMENT_EXECUTE|[10]
14:58:49.0 (87777238)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (87797959)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEJAA1"|0x362a461e
14:58:49.0 (87813363)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (87822860)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (87840340)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test5"|0x362a461e
14:58:49.0 (87857370)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x362a461e
14:58:49.0 (87877715)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x362a461e
14:58:49.0 (87894141)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (87900738)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (87907343)|VARIABLE_ASSIGNMENT|[9]|i|6
14:58:49.0 (87913161)|STATEMENT_EXECUTE|[9]
14:58:49.0 (87914759)|STATEMENT_EXECUTE|[10]
14:58:49.0 (87926786)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (87948398)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEJAA1"|0x4776966f
14:58:49.0 (87965014)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (87974950)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (87989018)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test6"|0x4776966f
14:58:49.0 (88002586)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x4776966f
14:58:49.0 (88015409)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x4776966f
14:58:49.0 (88029489)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (88036056)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (88042769)|VARIABLE_ASSIGNMENT|[9]|i|7
14:58:49.0 (88047896)|STATEMENT_EXECUTE|[9]
14:58:49.0 (88049443)|STATEMENT_EXECUTE|[10]
14:58:49.0 (88059393)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (88079838)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEJAA1"|0x10c2a361
14:58:49.0 (88094709)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (88103947)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (88116860)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test7"|0x10c2a361
14:58:49.0 (88129630)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x10c2a361
14:58:49.0 (88142354)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x10c2a361
14:58:49.0 (88153523)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (88160014)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (88166012)|VARIABLE_ASSIGNMENT|[9]|i|8
14:58:49.0 (88170640)|STATEMENT_EXECUTE|[9]
14:58:49.0 (88172277)|STATEMENT_EXECUTE|[10]
14:58:49.0 (88181907)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (88210584)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEJAA1"|0x4d6afa1c
14:58:49.0 (88230382)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (88240727)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (88257934)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test8"|0x4d6afa1c
14:58:49.0 (88271229)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x4d6afa1c
14:58:49.0 (88284249)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x4d6afa1c
14:58:49.0 (88296716)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (88303232)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (88310218)|VARIABLE_ASSIGNMENT|[9]|i|9
14:58:49.0 (88316123)|STATEMENT_EXECUTE|[9]
14:58:49.0 (88317699)|STATEMENT_EXECUTE|[10]
14:58:49.0 (88329241)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (88350007)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEJAA1"|0x29944f19
14:58:49.0 (88365573)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (88374902)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (88387992)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test9"|0x29944f19
14:58:49.0 (88405257)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x29944f19
14:58:49.0 (88418824)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x29944f19
14:58:49.0 (88430414)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (88436274)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (88442139)|VARIABLE_ASSIGNMENT|[9]|i|10
14:58:49.0 (88448178)|STATEMENT_EXECUTE|[13]
14:58:49.0 (88489730)|DML_BEGIN|[13]|Op:Insert|Type:Compensation__c|Rows:10
14:58:49.0 (88519950)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
14:58:49.0 (99319859)|CODE_UNIT_STARTED|[EXTERNAL]|01qf4000000wGad|Compensation_submitted_trigger on Compensation trigger event BeforeInsert
14:58:49.0 (99363413)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
14:58:49.0 (99450159)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (99462145)|VARIABLE_SCOPE_BEGIN|[1]|this|Compensation_submitted_trigger|true|false
14:58:49.0 (99519109)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x46563959
14:58:49.0 (99569992)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (99579236)|VARIABLE_SCOPE_BEGIN|[1]|this|Compensation_submitted_trigger|true|false
14:58:49.0 (99592669)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x46563959
14:58:49.0 (99601041)|STATEMENT_EXECUTE|[1]
14:58:49.0 (99767041)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (99799399)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (99807613)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (100096996)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEJAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test0"}|0x30d38131
14:58:49.0 (100109056)|STATEMENT_EXECUTE|[4]
14:58:49.0 (100125338)|STATEMENT_EXECUTE|[5]
14:58:49.0 (100138723)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (100152740)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (100160617)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (100292974)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEJAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test1"}|0x4ff0c3cb
14:58:49.0 (100303774)|STATEMENT_EXECUTE|[4]
14:58:49.0 (100311397)|STATEMENT_EXECUTE|[5]
14:58:49.0 (100321824)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (100333261)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (100339145)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (100454112)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEJAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test2"}|0x7c9c38f5
14:58:49.0 (100462824)|STATEMENT_EXECUTE|[4]
14:58:49.0 (100468114)|STATEMENT_EXECUTE|[5]
14:58:49.0 (100477308)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (100487369)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (100492555)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (100616319)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEJAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test3"}|0x7c07a81c
14:58:49.0 (100626301)|STATEMENT_EXECUTE|[4]
14:58:49.0 (100632540)|STATEMENT_EXECUTE|[5]
14:58:49.0 (100641547)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (100651731)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (100657479)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (100762285)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEJAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test4"}|0x50f174a4
14:58:49.0 (100771143)|STATEMENT_EXECUTE|[4]
14:58:49.0 (100776225)|STATEMENT_EXECUTE|[5]
14:58:49.0 (100783977)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (100796698)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (100802126)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (100912792)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEJAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test5"}|0x19d60bea
14:58:49.0 (100921006)|STATEMENT_EXECUTE|[4]
14:58:49.0 (100926049)|STATEMENT_EXECUTE|[5]
14:58:49.0 (100933943)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (100942868)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (100948088)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (101050753)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEJAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test6"}|0x410d3b5
14:58:49.0 (101059912)|STATEMENT_EXECUTE|[4]
14:58:49.0 (101064780)|STATEMENT_EXECUTE|[5]
14:58:49.0 (101072156)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (101081250)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (101086361)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (101228732)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEJAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test7"}|0x4516dc63
14:58:49.0 (101238064)|STATEMENT_EXECUTE|[4]
14:58:49.0 (101243599)|STATEMENT_EXECUTE|[5]
14:58:49.0 (101252395)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (101262427)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (101268110)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (101371650)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEJAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test8"}|0x1e99d431
14:58:49.0 (101384220)|STATEMENT_EXECUTE|[4]
14:58:49.0 (101389230)|STATEMENT_EXECUTE|[5]
14:58:49.0 (101396726)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (101405709)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (101411076)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (101513034)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEJAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test9"}|0x37391553
14:58:49.0 (101521098)|STATEMENT_EXECUTE|[4]
14:58:49.0 (101525860)|STATEMENT_EXECUTE|[5]
14:58:49.0 (101533421)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (101543952)|VARIABLE_ASSIGNMENT|[4]|comp|null|
14:58:49.101 (101553906)|CUMULATIVE_LIMIT_USAGE
14:58:49.101 (101553906)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 2 out of 150
  Number of DML rows: 11 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

14:58:49.101 (101553906)|CUMULATIVE_LIMIT_USAGE_END

14:58:49.0 (102484549)|CODE_UNIT_FINISHED|Compensation_submitted_trigger on Compensation trigger event BeforeInsert
14:58:49.0 (109955563)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:58:49.0 (109973169)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:58:49.0 (110138473)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:58:49.0 (110149541)|VALIDATION_PASS
14:58:49.0 (110284990)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:58:49.0 (110312634)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:58:49.0 (110318914)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:58:49.0 (110419518)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:58:49.0 (110426755)|VALIDATION_PASS
14:58:49.0 (110502831)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:58:49.0 (110563283)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:58:49.0 (110570234)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:58:49.0 (110686794)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:58:49.0 (110693972)|VALIDATION_PASS
14:58:49.0 (110765502)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:58:49.0 (110784640)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:58:49.0 (110790623)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:58:49.0 (110905337)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:58:49.0 (110911950)|VALIDATION_PASS
14:58:49.0 (110986852)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:58:49.0 (111004928)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:58:49.0 (111010463)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:58:49.0 (111107817)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:58:49.0 (111118771)|VALIDATION_PASS
14:58:49.0 (111191796)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:58:49.0 (111209980)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:58:49.0 (111215556)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
