42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:58:49.0 (56279688)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (56285946)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (56292062)|VARIABLE_ASSIGNMENT|[9]|i|3
14:58:49.0 (56296779)|STATEMENT_EXECUTE|[9]
14:58:49.0 (56298506)|STATEMENT_EXECUTE|[10]
14:58:49.0 (56308774)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (56329774)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEEAA1"|0x10563434
14:58:49.0 (56344131)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (56353364)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (56366222)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test3"|0x10563434
14:58:49.0 (56378753)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x10563434
14:58:49.0 (56391007)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x10563434
14:58:49.0 (56402142)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (56408089)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (56413708)|VARIABLE_ASSIGNMENT|[9]|i|4
14:58:49.0 (56417939)|STATEMENT_EXECUTE|[9]
14:58:49.0 (56419610)|STATEMENT_EXECUTE|[10]
14:58:49.0 (56429385)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (56449615)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEEAA1"|0x1099fc82
14:58:49.0 (56478188)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (56489939)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (56506998)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test4"|0x1099fc82
14:58:49.0 (56519927)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x1099fc82
14:58:49.0 (56531606)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x1099fc82
14:58:49.0 (56542715)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (56548859)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (56554287)|VARIABLE_ASSIGNMENT|[9]|i|5
14:58:49.0 (56558793)|STATEMENT_EXECUTE|[9]
14:58:49.0 (56560504)|STATEMENT_EXECUTE|[10]
14:58:49.0 (56571446)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (56592131)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEEAA1"|0x541c3746
14:58:49.0 (56606227)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (56615537)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (56628120)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test5"|0x541c3746
14:58:49.0 (56640858)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x541c3746
14:58:49.0 (56652236)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x541c3746
14:58:49.0 (56663691)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (56669685)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (56674903)|VARIABLE_ASSIGNMENT|[9]|i|6
14:58:49.0 (56679034)|STATEMENT_EXECUTE|[9]
14:58:49.0 (56680711)|STATEMENT_EXECUTE|[10]
14:58:49.0 (56690343)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (56710151)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEEAA1"|0x5a72b01
14:58:49.0 (56724666)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (56733761)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (56746143)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test6"|0x5a72b01
14:58:49.0 (56759693)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x5a72b01
14:58:49.0 (56770753)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x5a72b01
14:58:49.0 (56781627)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (56787522)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (56792886)|VARIABLE_ASSIGNMENT|[9]|i|7
14:58:49.0 (56797581)|STATEMENT_EXECUTE|[9]
14:58:49.0 (56799255)|STATEMENT_EXECUTE|[10]
14:58:49.0 (56808850)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (56828769)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEEAA1"|0x24715815
14:58:49.0 (56842805)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (56851986)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (56864291)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test7"|0x24715815
14:58:49.0 (56877086)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x24715815
14:58:49.0 (56888474)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x24715815
14:58:49.0 (56899168)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (56905006)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (56911273)|VARIABLE_ASSIGNMENT|[9]|i|8
14:58:49.0 (56915767)|STATEMENT_EXECUTE|[9]
14:58:49.0 (56917507)|STATEMENT_EXECUTE|[10]
14:58:49.0 (56927091)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (56946772)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEEAA1"|0x7bd3ddf5
14:58:49.0 (56961432)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (56970501)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (56983091)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test8"|0x7bd3ddf5
14:58:49.0 (56995326)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x7bd3ddf5
14:58:49.0 (57006621)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x7bd3ddf5
14:58:49.0 (57021646)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (57027631)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (57034053)|VARIABLE_ASSIGNMENT|[9]|i|9
14:58:49.0 (57043023)|STATEMENT_EXECUTE|[9]
14:58:49.0 (57044977)|STATEMENT_EXECUTE|[10]
14:58:49.0 (57055059)|HEAP_ALLOCATE|[10]|Bytes:4
14:58:49.0 (57075067)|VARIABLE_ASSIGNMENT|[10]|this.Employee__c|"003f400000KXzEEAA1"|0x4ec073ce
14:58:49.0 (57090009)|HEAP_ALLOCATE|[10]|Bytes:1
14:58:49.0 (57099587)|HEAP_ALLOCATE|[10]|Bytes:5
14:58:49.0 (57113014)|VARIABLE_ASSIGNMENT|[10]|this.Name|"test9"|0x4ec073ce
14:58:49.0 (57127987)|VARIABLE_ASSIGNMENT|[10]|this.Job_Category__c|"Junior"|0x4ec073ce
14:58:49.0 (57140231)|VARIABLE_ASSIGNMENT|[10]|this.Location__c|"India"|0x4ec073ce
14:58:49.0 (57151014)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (57156999)|HEAP_ALLOCATE|[9]|Bytes:4
14:58:49.0 (57162688)|VARIABLE_ASSIGNMENT|[9]|i|10
14:58:49.0 (57168225)|STATEMENT_EXECUTE|[13]
14:58:49.0 (57207998)|DML_BEGIN|[13]|Op:Insert|Type:Compensation__c|Rows:10
14:58:49.0 (57249608)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
14:58:49.0 (65456647)|CODE_UNIT_STARTED|[EXTERNAL]|01qf4000000wGad|Compensation_submitted_trigger on Compensation trigger event BeforeInsert
14:58:49.0 (65486491)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
14:58:49.0 (65539904)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (65548528)|VARIABLE_SCOPE_BEGIN|[1]|this|Compensation_submitted_trigger|true|false
14:58:49.0 (65572947)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x7efe5173
14:58:49.0 (65615006)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:58:49.0 (65623487)|VARIABLE_SCOPE_BEGIN|[1]|this|Compensation_submitted_trigger|true|false
14:58:49.0 (65636056)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x7efe5173
14:58:49.0 (65642263)|STATEMENT_EXECUTE|[1]
14:58:49.0 (65840922)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (65886599)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (65895753)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (66143300)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEEAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test0"}|0x24525530
14:58:49.0 (66154907)|STATEMENT_EXECUTE|[4]
14:58:49.0 (66173022)|STATEMENT_EXECUTE|[5]
14:58:49.0 (66185428)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (66198276)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (66205091)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (66313915)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEEAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test1"}|0x4abf0619
14:58:49.0 (66322834)|STATEMENT_EXECUTE|[4]
14:58:49.0 (66329376)|STATEMENT_EXECUTE|[5]
14:58:49.0 (66338877)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (66349102)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (66354875)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (66453487)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEEAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test2"}|0x131d0a77
14:58:49.0 (66461810)|STATEMENT_EXECUTE|[4]
14:58:49.0 (66467304)|STATEMENT_EXECUTE|[5]
14:58:49.0 (66475824)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (66485754)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (66491119)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (66587024)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEEAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test3"}|0x64a5538f
14:58:49.0 (66595973)|STATEMENT_EXECUTE|[4]
14:58:49.0 (66601137)|STATEMENT_EXECUTE|[5]
14:58:49.0 (66609627)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (66618613)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (66623670)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (66717265)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEEAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test4"}|0x52e871fe
14:58:49.0 (66724652)|STATEMENT_EXECUTE|[4]
14:58:49.0 (66730197)|STATEMENT_EXECUTE|[5]
14:58:49.0 (66738330)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (66747104)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (66752160)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (66845578)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEEAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test5"}|0x60d52a74
14:58:49.0 (66853563)|STATEMENT_EXECUTE|[4]
14:58:49.0 (66858591)|STATEMENT_EXECUTE|[5]
14:58:49.0 (66866844)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (66876200)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (66881155)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (66973662)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEEAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test6"}|0x1be0daab
14:58:49.0 (66982080)|STATEMENT_EXECUTE|[4]
14:58:49.0 (66987004)|STATEMENT_EXECUTE|[5]
14:58:49.0 (66994996)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (67004387)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (67010076)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (67109586)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEEAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test7"}|0x5597cb73
14:58:49.0 (67117446)|STATEMENT_EXECUTE|[4]
14:58:49.0 (67122910)|STATEMENT_EXECUTE|[5]
14:58:49.0 (67130932)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (67140230)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (67145767)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (67238203)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEEAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test8"}|0x446127be
14:58:49.0 (67246647)|STATEMENT_EXECUTE|[4]
14:58:49.0 (67251438)|STATEMENT_EXECUTE|[5]
14:58:49.0 (67259514)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (67268339)|HEAP_ALLOCATE|[4]|Bytes:4
14:58:49.0 (67273394)|VARIABLE_SCOPE_BEGIN|[4]|comp|Compensation__c|true|false
14:58:49.0 (67365306)|VARIABLE_ASSIGNMENT|[4]|comp|{"Employee__c":"003f400000KXzEEAA1","IsDeleted":false,"OwnerId":"005f4000001iPIcAAM","Submitted__c":false,"RecordTypeId":"012f4000000xpkIAAQ","Location__c":"India","Status__c":"NOT SUBMITTED","Job_Category__c":"Junior","Name":"test9"}|0xd2e33cc
14:58:49.0 (67373461)|STATEMENT_EXECUTE|[4]
14:58:49.0 (67378426)|STATEMENT_EXECUTE|[5]
14:58:49.0 (67386245)|HEAP_ALLOCATE|[4]|Bytes:5
14:58:49.0 (67396146)|VARIABLE_ASSIGNMENT|[4]|comp|null|
14:58:49.67 (67403783)|CUMULATIVE_LIMIT_USAGE
14:58:49.67 (67403783)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 2 out of 150
  Number of DML rows: 11 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

14:58:49.67 (67403783)|CUMULATIVE_LIMIT_USAGE_END

14:58:49.0 (68247008)|CODE_UNIT_FINISHED|Compensation_submitted_trigger on Compensation trigger event BeforeInsert
14:58:49.0 (75981808)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:58:49.0 (75994189)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:58:49.0 (76166031)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:58:49.0 (76175216)|VALIDATION_PASS
14:58:49.0 (76293674)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:58:49.0 (76320906)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:58:49.0 (76326544)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:58:49.0 (76428685)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:58:49.0 (76436212)|VALIDATION_PASS
14:58:49.0 (76510093)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:58:49.0 (76531738)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:58:49.0 (76537195)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:58:49.0 (76628710)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:58:49.0 (76635552)|VALIDATION_PASS
14:58:49.0 (76705525)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:58:49.0 (76725204)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:58:49.0 (76730184)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:58:49.0 (76821245)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:58:49.0 (76828411)|VALIDATION_PASS
14:58:49.0 (76897923)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:58:49.0 (76916822)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:58:49.0 (76922209)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:58:49.0 (77006800)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:58:49.0 (77013875)|VALIDATION_PASS
14:58:49.0 (77087977)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:58:49.0 (77105878)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:58:49.0 (77110417)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:58:49.0 (77196536)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:58:49.0 (77203316)|VALIDATION_PASS
